subj,txt_no,lang,CWred,CWnored,SYL,CLred,CLnored,mu_stat
KOZ,7,RE,1,1,11,1.0159,0.48488,-11.93202
KOZ,7,RE,2,2,13,1.307,0.77605,6.495601
KOZ,7,RE,1,0,2,0.29117,0.29117,16.47036
KOZ,7,RE,1,0,2,0.29117,0.29117,-9.5938
KOZ,7,RE,1,0,3,0.053202,0.053202,6.235586
KOZ,7,RE,2,1,10,0.3574,0.3574,-11.24809
KOZ,7,RE,2,1,10,0.3574,0.3574,-4.129721
KOZ,7,RE,1,1,8,0.46812,0.30419,-4.13002
KOZ,7,RE,2,2,8,0.83724,0.67331,-15.70646
KOZ,7,RE,2,1,6,0.63403,0.63403,-10.51432
KOZ,7,RE,1,0,4,0.34286,0.34286,4.057532
KOZ,7,RE,2,1,10,0.53007,0.53007,4.369366
KOZ,7,RE,2,1,11,0.42002,0.42002,3.18053
KOZ,7,RE,3,2,16,0.80216,0.80216,2.912699
KOZ,7,RE,2,1,10,0.61495,0.61495,6.244576
KOZ,7,RE,1,0,5,0.38214,0.38214,-4.546258
KOZ,7,RE,1,0,2,0.20768,0.20768,-7.739958
KOZ,7,RE,3,2,5,0.25356,0.25356,7.845185
KOZ,7,RE,3,2,6,0.31459,0.31459,-1.130618
KOZ,7,RE,2,1,4,0.10691,0.10691,-17.11851
KOZ,7,RE,1,0,3,0.24287,0.24287,-10.82805
KOZ,7,RE,2,1,4,0.4068,0.4068,0.3242541
KOZ,7,RE,2,1,5,0.36831,0.36831,7.984581
KOZ,7,RE,2,1,5,0.36831,0.36831,-15.15796
KOZ,7,RE,1,1,9,0.41338,0.20438,2.565462
KOZ,7,RE,2,2,14,0.56097,0.35197,19.22819
KOZ,7,RE,2,2,11,0.54443,0.33543,-0.820224
KOZ,7,RE,2,2,11,0.54443,0.33543,3.776286
KOZ,7,RE,2,1,7,0.23963,0.23963,-20.60691
KOZ,7,RE,2,1,8,0.21172,0.21172,0.187766
KOZ,7,RE,2,2,11,0.22258,0.21172,6.470096
KOZ,7,RE,1,1,5,0.17079,0.15993,-3.421596
KOZ,7,RE,1,2,10,0.37406,0.15993,-9.959342
KOZ,7,RE,2,3,16,0.69408,0.47996,9.111338
KOZ,7,RE,2,3,20,0.70281,0.48868,-0.1284708
KOZ,7,RE,2,1,8,0.28368,0.28368,-6.72544
KOZ,7,RE,0,-1,0,-2.2204e-16,-1.1102e-16,21.25116
KOZ,7,RE,1,0,6,0.18259,0.18259,7.771135
KOZ,7,RE,1,0,6,0.18259,0.18259,-0.3482533
KOZ,7,RE,1,0,6,0.18259,0.18259,-14.03342
KOZ,7,RE,0,-1,0,-2.2204e-16,0,-8.090916
KOZ,7,RE,2,1,4,0.42222,0.42222,4.881913
KOZ,7,RE,3,2,5,0.56205,0.56205,8.700854
KOZ,7,RE,3,2,7,0.29609,0.29609,3.770724
KOZ,7,RE,2,1,6,0.13983,0.13983,-10.42838
KOZ,7,RE,2,1,10,0.28891,0.28891,-18.25042
KOZ,7,RE,3,2,13,0.5726,0.5726,11.92618
KOZ,7,RE,3,2,13,0.5726,0.5726,-3.774627
KOZ,7,RE,3,2,14,0.46627,0.46627,-1.394231
KOZ,7,RE,2,1,8,0.29761,0.29761,-9.222257
KOZ,7,RE,1,0,3,0.12813,0.12813,15.29341
KOZ,7,RE,1,0,3,0.12813,0.12813,-8.890561
KOZ,7,RE,2,1,8,0.63928,0.63928,-6.075932
KOZ,7,RE,2,1,8,0.63928,0.63928,0.7416017
KOZ,7,RE,1,0,5,0.38214,0.38214,-12.78096
KOZ,7,RE,0,-1,0,0,0,-17.24414
KOZ,7,RE,0,-1,0,0,0,6.750565
KOZ,7,RE,0,-1,0,0,0,8.222204
KOZ,7,RE,0,-1,0,0,0,4.113779
KOZ,7,RE,0,-1,0,0,0,-12.11476
KOZ,7,RE,1,0,5,0.18934,0.18934,2.940843
KOZ,7,RE,2,1,11,0.58256,0.58256,16.51081
KOZ,7,RE,1,1,9,0.53322,0.39322,-8.305728
KOZ,7,RE,1,1,9,0.53322,0.39322,-2.419362
KOZ,7,RE,2,2,11,0.7753,0.63529,-19.88722
KOZ,7,RE,2,2,9,0.58646,0.44645,-12.6906
KOZ,7,RE,3,3,12,0.74639,0.60638,11.5071
KOZ,7,RE,2,1,7,0.36431,0.36431,-5.293313
KOZ,7,RE,2,2,13,0.57331,0.36431,3.489857
KOZ,7,RE,1,1,9,0.36893,0.15993,9.2589
KOZ,7,RE,2,2,14,0.51652,0.30752,19.09767
KOZ,7,RE,3,3,16,0.68227,0.47327,-32.07457
KOZ,7,RE,2,2,13,0.52234,0.31334,-5.628513
KOZ,7,RE,2,1,4,0.17329,0.17329,-9.964813
KOZ,7,RE,3,2,9,0.51543,0.51543,0.7959217
KOZ,7,RE,2,1,8,0.57402,0.57402,-2.935914
KOZ,7,RE,3,2,6,0.40642,0.40642,3.296952
KOZ,7,RE,2,1,3,0.17454,0.17454,2.997896
KOZ,7,RE,2,1,6,0.61421,0.61421,-4.069113
KOZ,7,RE,1,0,5,0.45028,0.45028,4.537949
KOZ,7,RE,2,1,10,0.71864,0.71864,4.597582
KOZ,7,RE,1,0,5,0.26837,0.26837,6.258801
KOZ,7,RE,1,0,2,0.02835,0.02835,18.79169
KOZ,7,RE,2,1,6,0.38586,0.38586,-4.895162
KOZ,7,RE,2,1,7,0.44329,0.44329,2.140445
KOZ,7,RE,1,0,3,0.08578,0.08578,-6.92961
KOZ,7,RE,2,1,6,0.54752,0.54752,-0.463981
KOZ,7,RE,2,1,6,0.54752,0.54752,6.960985
KOZ,7,RE,3,2,7,0.36303,0.36303,11.23792
KOZ,7,RE,4,3,10,0.73094,0.73094,-13.56322
KOZ,7,RE,3,2,8,0.74715,0.74715,8.242445
KOZ,7,RE,1,0,3,0.29968,0.29968,-3.347315
KOZ,7,RE,1,0,4,0.43043,0.43043,7.656608
KOZ,7,RE,1,0,3,0.28165,0.28165,-18.48595
KOZ,7,RE,2,1,7,0.48826,0.48826,7.59339
KOZ,7,RE,2,2,9,0.25939,0.21481,11.78362
KOZ,7,RE,1,1,5,0.052782,0.0082095,-0.4091416
KOZ,7,RE,2,2,8,0.62457,0.57999,-3.746583
KOZ,7,RE,1,1,6,0.41297,0.3684,2.302609
KOZ,7,RE,2,2,12,0.53425,0.48967,0.5145106
KOZ,7,RE,1,1,6,0.41297,0.3684,-21.81476
KOZ,7,RE,1,0,2,0.0075385,0.0075385,3.749386
KOZ,7,RE,2,1,5,0.31967,0.31967,2.577075
KOZ,7,RE,2,1,4,0.42608,0.42608,1.289905
KOZ,7,RE,1,0,3,0.10475,0.10475,6.026876
KOZ,7,RE,2,1,11,0.31644,0.31644,-1.854454
KOZ,7,RE,2,1,11,0.37584,0.37584,17.94751
KOZ,7,RE,2,1,6,0.2291,0.2291,2.858798
KOZ,7,RE,2,1,6,0.22488,0.22488,-16.61664
KOZ,7,RE,3,2,11,0.40192,0.40192,13.63706
KOZ,7,RE,2,1,8,0.33697,0.33697,4.303241
KOZ,7,RE,3,2,11,0.42016,0.42016,2.802054
KOZ,7,RE,3,3,13,0.58409,0.42016,-2.587535
KOZ,7,RE,4,4,16,0.62976,0.46583,12.29558
KOZ,7,RE,4,4,15,0.6571,0.49317,3.299861
KOZ,7,RE,2,3,11,0.51406,0.25005,-3.693939
KOZ,7,RE,1,1,6,0.30446,0.20438,-6.629187
KOZ,7,RE,2,3,13,0.77205,0.60842,-1.673099
KOZ,7,RE,1,3,15,0.83415,0.40404,-0.8469977
KOZ,7,RE,1,3,15,0.83415,0.40404,18.53685
KOZ,7,RE,1,3,15,0.83415,0.40404,24.40431
KOZ,7,RE,1,2,16,0.68109,0.35105,18.11433
KOZ,7,RE,1,2,16,0.68109,0.35105,-13.96549
KOZ,7,RE,1,0,3,0.19408,0.19408,-8.228301
KOZ,7,RE,1,0,3,0.19408,0.19408,19.48363
KOZ,7,RE,1,0,6,0.38769,0.38769,0.8288014
KOZ,7,RE,1,0,2,0.29117,0.29117,6.599228
KOZ,7,RE,0,-1,0,0,0,-12.66953
KOZ,7,RE,0,-1,0,0,0,-11.10749
KOZ,7,RE,0,-1,0,0,0,4.956307
KOZ,7,RE,1,0,1,0.070707,0.070707,-0.1241699
KOZ,7,RE,2,1,4,0.47911,0.47911,5.043971
KOZ,7,RE,1,0,2,0.3236,0.3236,-1.948743
KOZ,7,RE,1,0,4,0.31679,0.31679,1.259322
KOZ,7,RE,1,0,4,0.31679,0.31679,-16.20468
KOZ,7,RE,2,1,10,0.44507,0.44507,-22.75279
KOZ,7,RE,1,0,3,0.15993,0.15993,-4.375432
KOZ,7,RE,2,1,8,0.33697,0.33697,-22.76406
KOZ,7,RE,2,1,5,0.50199,0.50199,12.91071
KOZ,7,RE,2,1,8,0.51336,0.51336,-4.131558
KOZ,7,RE,1,0,6,0.1713,0.1713,3.900718
KOZ,7,RE,2,1,9,0.34678,0.34678,-13.71632
KOZ,7,RE,1,1,9,0.29675,0.17548,11.96031
KOZ,7,RE,2,2,14,0.61993,0.49866,19.49998
KOZ,7,RE,2,2,13,0.7357,0.61443,-17.23837
KOZ,7,RE,1,0,2,0.29125,0.29125,-8.770555
KOZ,7,RE,0,-1,0,0,0,2.649617
KOZ,7,RE,0,-1,0,0,0,4.181412
KOZ,7,RE,2,1,3,0.44794,0.44794,-18.11359
KOZ,7,RE,3,2,7,0.65232,0.65232,16.19573
KOZ,7,RE,3,3,7,0.46839,0.46839,2.851194
KOZ,7,RE,3,3,9,0.46439,0.46439,-2.948803
KOZ,7,RE,3,3,9,0.54822,0.54822,-17.01765
KOZ,7,RE,3,3,9,0.54822,0.54822,17.25601
KOZ,7,RE,4,4,14,0.82024,0.82024,-4.42628
KOZ,7,RE,4,5,15,0.98417,0.82024,8.059735
KOZ,7,RE,3,5,14,0.75065,0.53203,-3.325056
KOZ,7,RE,3,5,15,0.79399,0.57537,9.565074
KOZ,7,RE,2,5,16,0.85384,0.47529,4.201226
KOZ,7,RE,3,6,20,1.0491,0.67057,-1.826333
KOZ,7,RE,4,7,23,1.1457,0.76712,5.63919
KOZ,7,RE,3,6,18,0.87364,0.4951,-7.723997
KOZ,7,RE,3,7,24,1.1437,0.4951,-17.68434
KOZ,7,RE,2,4,16,0.72186,0.29183,21.24015
KOZ,7,RE,1,2,9,0.36665,0.096545,22.33001
KOZ,7,RE,1,2,10,0.51228,0.24218,-5.42147
KOZ,7,RE,2,3,12,0.67221,0.40211,0.7395002
KOZ,7,RE,2,2,5,0.40136,0.40136,-10.07663
KOZ,7,RE,3,3,7,0.65043,0.65043,-11.1757
KOZ,7,RE,3,3,7,0.65043,0.65043,-16.70013
KOZ,7,RE,4,4,12,0.82698,0.82698,21.81239
KOZ,7,RE,5,5,16,0.83519,0.83519,-7.341146
KOZ,7,RE,4,4,14,0.72204,0.72204,-0.1376726
KOZ,7,RE,3,3,12,0.47297,0.47297,-8.615187
KOZ,7,RE,3,3,10,0.54897,0.54897,-4.914182
KOZ,7,RE,3,3,11,0.87023,0.87023,-12.32802
KOZ,7,RE,3,4,13,1.0832,0.87023,0.3922171
KOZ,7,RE,3,4,12,0.82892,0.61591,3.507673
KOZ,7,RE,4,5,17,1.2111,0.99805,-0.03436978
KOZ,7,RE,4,5,17,1.2111,0.99805,2.378247
KOZ,7,RE,4,5,17,1.2111,0.99805,-16.89211
KOZ,7,RE,4,5,16,0.96605,0.75303,5.684335
KOZ,7,RE,3,3,11,0.60991,0.60991,-8.530144
KOZ,7,RE,3,3,7,0.54409,0.54409,-2.973559
KOZ,7,RE,2,2,3,0.32386,0.32386,4.308488
KOZ,7,RE,2,3,5,0.29271,0.24814,-7.70295
KOZ,7,RE,4,5,9,0.59962,0.55504,8.959718
KOZ,7,RE,4,5,9,0.60633,0.56176,14.10534
KOZ,7,RE,2,3,8,0.54022,0.33654,-1.147917
KOZ,7,RE,2,3,8,0.61382,0.41014,-4.953993
KOZ,7,RE,2,3,8,0.61382,0.41014,-29.43093
KOZ,7,RE,2,3,10,0.45538,0.2517,-5.413128
KOZ,7,RE,3,4,12,0.48937,0.28569,-2.40698
KOZ,7,RE,3,3,11,0.31368,0.31368,-0.03826661
KOZ,7,RE,2,2,7,0.43724,0.43724,4.778315
KOZ,7,RE,1,1,2,0.16575,0.16575,2.568488
KOZ,7,RE,2,2,8,0.44489,0.44489,-6.477305
KOZ,7,RE,2,2,8,0.31302,0.31302,-1.791993
KOZ,7,RE,2,2,5,0.098833,0.098833,4.969602
KOZ,7,RE,2,2,5,0.1878,0.1878,-11.31622
KOZ,7,RE,2,2,5,0.1878,0.1878,-5.240552
KOZ,7,RE,1,2,5,0.25881,0.12285,5.780839
KOZ,7,RE,1,2,7,0.389,0.25304,0.1659428
KOZ,7,RE,1,2,7,0.389,0.25304,2.349973
KOZ,7,RE,1,1,4,0.28483,0.28483,6.331419
KOZ,7,RE,1,2,9,0.57387,0.28483,-17.92414
KOZ,7,RE,1,2,9,0.57387,0.28483,2.2682
KOZ,7,RE,1,2,9,0.57387,0.28483,6.764946
KOZ,7,RE,1,3,15,0.88727,0.28483,33.69972
KOZ,7,RE,1,3,15,0.88727,0.28483,-3.415253
KOZ,7,RE,1,3,18,1.0274,0.42492,6.276533
KOZ,7,RE,1,3,18,1.0274,0.42492,4.543341
KOZ,7,RE,2,4,21,1.2234,0.62094,-9.610553
KOZ,7,RE,2,5,26,1.5789,0.62094,-1.244336
KOZ,7,RE,2,6,32,1.8878,0.62094,-0.2344645
KOZ,7,RE,0,2,11,0.66446,0,6.890406
KOZ,7,RE,1,3,16,0.87983,0.21537,2.511423
KOZ,7,RE,2,4,19,1.257,0.59256,4.592671
KOZ,7,RE,3,5,22,1.6194,0.95491,1.432406
KOZ,7,RE,3,5,22,1.6194,0.95491,-0.8850126
KOZ,7,RE,1,1,3,0.36235,0.36235,1.72675
KOZ,7,RE,1,1,3,0.36235,0.36235,-8.677093
KOZ,7,RE,0,0,0,0,0,-7.715685
KOZ,7,RE,2,2,5,0.28916,0.28916,7.056448
KOZ,7,RE,1,1,2,0.24349,0.24349,2.29534
KOZ,7,RE,1,1,5,0.35565,0.35565,0.9209974
KOZ,7,RE,3,3,8,0.77227,0.77227,-7.484837
KOZ,7,RE,3,3,6,0.70029,0.70029,-15.78404
KOZ,7,RE,2,2,4,0.53398,0.53398,7.587875
KOZ,7,RE,2,2,9,0.40494,0.40494,15.68009
KOZ,7,RE,2,2,11,0.44445,0.44445,16.44101
KOZ,7,RE,2,2,7,0.61443,0.61443,-2.106914
KOZ,7,RE,2,2,6,0.29946,0.29946,-3.114148
KOZ,7,RE,2,2,5,0.092695,0.092695,7.215427
KOZ,7,RE,1,1,1,0.084486,0.084486,-0.357135
KOZ,7,RE,2,2,8,0.40718,0.40718,15.8633
KOZ,7,RE,2,2,7,0.49163,0.49163,-19.42531
KOZ,7,RE,1,1,3,0.2502,0.2502,13.31293
KOZ,7,RE,0,0,0,0,0,6.795085
KOZ,7,RE,1,1,1,0.070707,0.070707,-0.8029475
KOZ,7,RE,2,2,3,0.26741,0.26741,-5.429875
KOZ,7,RE,1,1,2,0.3236,0.3236,2.805635
KOZ,7,RE,2,2,6,0.64039,0.64039,13.83145
KOZ,7,RE,1,1,4,0.31679,0.31679,-3.251453
KOZ,7,RE,1,1,7,0.24674,0.24674,1.57061
KOZ,7,RE,1,2,12,0.48963,0.24674,6.354433
KOZ,7,RE,1,2,6,0.34297,0.10008,13.65873
KOZ,7,RE,2,3,10,0.59764,0.35474,1.287347
KOZ,7,RE,2,2,7,0.41459,0.41459,-3.238761
KOZ,7,RE,1,1,3,0.15993,0.15993,2.182577
KOZ,7,RE,2,2,8,0.33697,0.33697,26.11176
KOZ,7,RE,1,1,3,0.15993,0.15993,-11.84122
KOZ,7,RE,2,2,5,0.34274,0.34274,2.24027
KOZ,7,RE,2,2,3,0.35961,0.35961,23.95189
KOZ,7,RE,2,2,6,0.52839,0.52839,3.257253
KOZ,7,RE,2,2,8,0.51152,0.51152,-8.962551
KOZ,7,RE,1,1,3,0.15993,0.15993,7.63119
KOZ,7,RE,1,1,7,0.40744,0.40744,-14.0878
KOZ,7,RE,0,0,0,0,0,31.30395
KOZ,7,RE,1,1,7,0.24674,0.24674,-1.96276
KOZ,7,RE,1,1,4,0.21778,0.21778,-1.135924
KOZ,7,RE,1,1,6,0.12127,0.12127,13.005
KOZ,7,RE,2,2,11,0.44445,0.44445,0.4969881
KOZ,7,RE,2,2,7,0.61443,0.61443,4.750869
KOZ,7,RE,0,0,0,0,0,3.090196
KOZ,7,RE,0,0,0,0,0,-0.2134255
KOZ,7,RE,1,1,3,0.16592,0.16592,9.128433
KOZ,7,RE,1,1,3,0.11332,0.11332,4.265673
KOZ,7,RE,1,1,3,0.11332,0.11332,-0.675131
KOZ,7,RE,1,1,6,0.28339,0.28339,-19.50088
KOZ,7,RE,2,2,12,0.66888,0.66888,19.35663
KOZ,7,RE,3,3,15,0.89334,0.89334,1.342504
KOZ,7,RE,2,3,12,0.73154,0.60996,-1.463701
KOZ,7,RE,2,3,9,0.51634,0.39476,-6.961067
KOZ,7,RE,1,2,6,0.29188,0.17029,-0.8023324
KOZ,7,RE,1,1,4,0.25466,0.25466,6.788125
KOZ,7,RE,2,2,6,0.42041,0.42041,-13.75527
KOZ,7,RE,1,1,2,0.16575,0.16575,-13.02831
KOZ,7,RE,2,2,5,0.32568,0.32568,-30.03326
KOZ,7,RE,2,2,5,0.32568,0.32568,4.688834
KOZ,7,RE,1,1,6,0.27716,0.27716,-10.09364
KOZ,7,RE,2,2,11,0.54041,0.54041,-8.588166
KOZ,7,RE,1,1,5,0.26325,0.26325,-10.91156
KOZ,7,RE,2,2,10,0.44359,0.44359,-15.31576
KOZ,7,RE,2,2,8,0.30522,0.30522,1.511621
KOZ,7,RE,1,1,3,0.12487,0.12487,2.443296
KOZ,7,RE,0,0,0,0,-1.1102e-16,18.58749
KOZ,7,RE,1,1,1,0.02835,0.02835,5.601445
KOZ,7,RE,2,2,3,0.11656,0.11656,4.432158
KOZ,7,RE,2,2,4,0.16777,0.16777,-15.68382
KOZ,7,RE,2,2,5,0.24382,0.24382,-4.561879
KOZ,7,RE,2,2,3,0.17454,0.17454,-4.363277
KOZ,7,RE,2,2,5,0.41035,0.41035,0.3076702
KOZ,7,RE,2,2,7,0.24642,0.24642,4.475155
KOZ,7,RE,2,2,7,0.24642,0.24642,5.629343
KOZ,7,RE,1,1,6,0.32321,0.32321,-4.977577
KOZ,7,RE,1,1,6,0.32321,0.32321,12.93591
KOZ,7,RE,2,2,10,0.55276,0.55276,-12.50513
KOZ,7,RE,1,1,4,0.22955,0.22955,10.53549
KOZ,7,RE,1,1,5,0.31585,0.31585,-22.0807
KOZ,7,RE,2,2,9,0.54146,0.54146,13.94133
KOZ,7,RE,2,2,8,0.59746,0.59746,-4.349319
KOZ,7,RE,3,3,13,0.80918,0.80918,-10.5656
KOZ,7,RE,2,2,9,0.58358,0.58358,13.88306
KOZ,7,RE,2,2,10,0.38876,0.38876,-18.42141
KOZ,7,RE,2,2,10,0.38876,0.38876,-8.845595
KOZ,7,RE,0,0,0,0,0,6.422434
KOZ,7,RE,1,1,4,0.14903,0.14903,-15.48298
KOZ,7,RE,1,1,4,0.14903,0.14903,16.45165
KOZ,7,RE,0,0,0,0,0,-7.344899
KOZ,7,RE,1,1,4,0.23984,0.23984,-11.18382
KOZ,7,RE,2,2,5,0.30446,0.30446,9.219109
KOZ,7,RE,3,3,8,0.39292,0.39292,21.98157
KOZ,7,RE,3,3,8,0.39292,0.39292,-16.67707
KOZ,7,RE,2,3,7,0.3824,0.18853,7.949447
KOZ,7,RE,2,3,10,0.48892,0.29506,20.26638
KOZ,7,RE,2,3,10,0.69253,0.49867,10.82785
KOZ,7,RE,1,1,3,0.29207,0.29207,-27.4276
KOZ,7,RE,2,2,6,0.78389,0.78389,-0.03445203
KOZ,7,RE,1,1,3,0.49182,0.49182,-12.46653
KOZ,7,RE,2,2,8,0.61083,0.61083,-37.63608
KOZ,7,RE,2,2,4,0.43415,0.43415,-15.00319
KOZ,7,RE,2,2,4,0.53398,0.53398,-2.991418
KOZ,7,RE,1,1,3,0.28367,0.28367,-10.18238
KOZ,7,RE,0,0,0,0,0,-6.829189
KOZ,7,RE,1,1,6,0.12127,0.12127,5.134901
KOZ,7,RE,2,2,9,0.27601,0.27601,19.50433
KOZ,7,RE,3,3,8,0.40755,0.40755,-3.983722
KOZ,7,RE,2,2,5,0.25281,0.25281,-3.864071
KOZ,7,RE,1,1,4,0.23984,0.23984,6.715542
KOZ,7,RE,0,0,0,0,0,-6.867169
KOZ,7,RE,0,1,4,0.29711,0,-1.811549
KOZ,7,RE,1,2,6,0.39719,0.10008,-14.73911
KOZ,7,RE,0,1,6,0.12127,-1.1102e-16,-12.72103
KOZ,7,RE,1,2,11,0.44445,0.32318,13.28315
KOZ,7,RE,1,1,2,0.29125,0.29125,-3.55929
KOZ,7,RE,2,2,4,0.39001,0.39001,-15.74756
KOZ,7,RE,2,2,7,0.40344,0.40344,14.41848
KOZ,7,RE,1,1,5,0.30468,0.30468,-14.92128
KOZ,7,RE,1,1,4,0.18859,0.18859,-6.109273
KOZ,7,RE,1,1,4,0.16815,0.16815,-6.183516
KOZ,7,RE,2,2,8,0.56404,0.56404,-13.60812
KOZ,7,RE,1,1,4,0.39589,0.39589,9.563396
KOZ,7,RE,0,0,0,0,0,-2.081394
KOZ,7,RE,1,1,2,0.12618,0.12618,5.075475
KOZ,7,RE,1,2,4,0.20823,0.12618,-12.40391
KOZ,7,RE,2,3,8,0.4766,0.39455,-9.078852
KOZ,7,RE,2,3,8,0.49635,0.4143,6.645448
KOZ,7,RE,1,2,5,0.22913,0.14593,-1.142
KOZ,7,RE,1,3,6,0.27547,0.02835,-20.44075
KOZ,7,RE,2,4,9,0.43475,0.18762,-16.94906
KOZ,7,RE,3,5,12,0.63636,0.38923,10.32562
KOZ,7,RE,2,2,6,0.36088,0.36088,-6.818394
KOZ,7,RE,2,2,8,0.44842,0.44842,-6.443531
KOZ,7,RE,1,1,5,0.24681,0.24681,5.401232
KOZ,7,RE,1,1,8,0.35565,0.35565,11.64532
KOZ,7,RE,2,2,11,0.87905,0.87905,-5.985874
KOZ,7,RE,2,2,11,0.87905,0.87905,-6.629642
KOZ,7,RE,2,2,11,0.87905,0.87905,14.68212
KOZ,7,RE,1,1,3,0.5234,0.5234,10.08441
KOZ,7,RE,1,1,6,0.31679,0.31679,11.09766
KOZ,7,RE,1,1,6,0.31679,0.31679,-9.641724
KOZ,7,RE,1,1,4,0.12998,0.12998,4.104717
KOZ,7,RE,1,1,4,0.12998,0.12998,12.56865
KOZ,7,RE,1,1,8,0.2509,0.2509,-6.005607
KOZ,7,RE,1,1,5,0.32318,0.32318,-6.911546
KOZ,7,RE,1,1,2,0.29125,0.29125,-17.47977
KOZ,7,RE,1,1,3,0.31373,0.31373,-6.960923
KOZ,7,RE,1,1,3,0.31373,0.31373,3.409398
KOZ,7,RE,0,0,0,0,0,10.16147
KOZ,7,RE,0,0,0,0,0,0.1585576
KOZ,7,RE,0,0,0,0,0,0.159309
KOZ,7,RE,1,1,1,0.070707,0.070707,-5.692396
KOZ,7,RE,2,2,4,0.34174,0.34174,-9.117291
KOZ,7,RE,1,1,2,0.3236,0.3236,6.457693
KOZ,7,RE,2,2,6,0.64039,0.64039,-3.618023
KOZ,7,RE,1,2,7,0.48343,0.31679,1.279659
KOZ,7,RE,0,2,6,0.8929,0,-4.696922
KOZ,7,RE,1,3,9,1.1804,0.28755,5.324694
KOZ,7,RE,2,4,12,1.4725,0.57961,19.96838
KOZ,7,RE,2,4,12,1.4725,0.57961,-10.41348
KOZ,7,RE,3,5,15,1.9643,1.0714,2.12427
KOZ,7,RE,2,2,6,0.78389,0.78389,4.094299
KOZ,7,RE,2,2,6,0.7334,0.7334,-10.17458
KOZ,7,RE,2,2,7,0.40834,0.40834,-2.559289
KOZ,7,RE,2,2,10,0.40199,0.40199,-9.621778
KOZ,7,RE,1,1,6,0.23523,0.23523,18.26144
KOZ,7,RE,1,1,4,0.3315,0.3315,3.308368
KOZ,7,RE,1,1,4,0.3315,0.3315,-4.835668
KOZ,7,RE,1,1,5,0.38214,0.38214,19.64743
KOZ,7,RE,2,2,7,0.67331,0.67331,11.05381
KOZ,7,RE,3,3,12,0.92335,0.92335,12.51859
KOZ,7,RE,2,3,8,0.35567,0.35012,-15.28016
KOZ,7,RE,3,4,11,0.5156,0.51005,-3.622047
KOZ,7,RE,2,2,8,0.40997,0.40997,-9.759892
KOZ,7,RE,2,2,6,0.29611,0.29611,-13.20009
KOZ,7,RE,2,2,6,0.29611,0.29611,34.76485
KOZ,7,RE,2,2,8,0.33743,0.33743,12.21241
KOZ,7,RE,1,1,3,0.12801,0.12801,-0.898783
KOZ,7,RE,0,0,0,0,0,-9.660751
KOZ,7,RE,1,1,2,0.15799,0.15799,-9.503176
KOZ,7,RE,2,2,5,0.48674,0.48674,20.12696
KOZ,7,RE,2,2,4,0.46892,0.46892,-3.384536
KOZ,7,RE,2,2,4,0.63199,0.63199,15.70006
KOZ,7,RE,1,1,3,0.49182,0.49182,-13.6901
KOZ,7,RE,1,1,3,0.49182,0.49182,-14.04326
KOZ,7,RE,0,0,0,0,0,-0.04831344
KOZ,7,RE,0,0,0,0,0,-0.3585635
KOZ,7,RE,0,0,0,0,0,1.215008
KOZ,7,RE,1,1,1,0.02835,0.02835,-11.83464
KOZ,7,RE,3,3,5,0.22891,0.22891,-9.537385
KOZ,7,RE,4,4,6,0.31339,0.31339,7.104929
KOZ,7,RE,2,2,5,0.24394,0.24394,5.09501
KOZ,7,RE,1,1,4,0.15946,0.15946,-1.92796
KOZ,7,RE,1,1,7,0.25895,0.25895,3.79241
KOZ,7,RE,1,2,4,0.16924,0.16393,-13.33298
KOZ,7,RE,1,2,4,0.16924,0.16393,-5.412788
KOZ,7,RE,2,4,9,0.96139,0.49606,-1.380724
KOZ,7,RE,1,2,5,0.79215,0.33213,-23.32663
KOZ,7,RE,2,3,10,0.96767,0.50765,11.88717
KOZ,7,RE,3,4,12,1.0382,0.5782,14.7114
KOZ,7,RE,3,5,14,1.137,0.5782,-14.11503
KOZ,7,RE,2,3,6,0.30358,0.20482,-13.42165
KOZ,7,RE,3,4,9,0.46933,0.37057,-5.827816
KOZ,7,RE,2,2,5,0.2363,0.2363,-7.357054
KOZ,7,RE,2,2,3,0.19289,0.19289,3.159828
KOZ,7,RE,2,2,3,0.28627,0.28627,-0.2066211
KOZ,7,RE,2,3,6,0.27905,0.2085,-9.095976
KOZ,7,RE,0,0,0,0,0,5.846389
KOZ,7,RE,1,1,4,0.32691,0.32691,15.59791
KOZ,7,RE,1,1,5,0.45028,0.45028,6.557988
KOZ,7,RE,1,1,5,0.45028,0.45028,5.266437
KOZ,7,RE,2,2,10,0.45028,0.45028,4.632032
KOZ,7,RE,1,1,5,0,0,4.130094
KOZ,7,RE,1,2,10,0.53099,0,-17.85429
KOZ,7,RE,1,2,11,1.0159,0.48488,-1.228775
KOZ,7,RE,2,3,13,1.307,0.77605,-3.529675
KOZ,7,RE,1,1,2,0.29117,0.29117,-1.492409
KOZ,7,RE,0,0,0,0,0,12.28867
KOZ,7,RE,0,0,0,0,0,0.01952171
KOZ,7,RE,0,0,0,0,0,-2.452037
KOZ,7,RE,0,0,0,0,0,-3.194904
KOZ,7,RE,1,1,4,0.21714,0.21714,-2.394689
KOZ,7,RE,2,2,5,0.21772,0.21772,9.678808
KOZ,7,RE,3,3,6,0.23537,0.23537,6.591876
KOZ,7,RE,3,3,6,0.33684,0.33684,4.063042
KOZ,7,RE,4,4,9,0.44232,0.44232,7.863795
KOZ,7,RE,2,2,4,0.10426,0.10426,-0.06063536
